timestamp,steps,data source
2025-08-14T07:30:00Z,19,Sense 2
2025-08-14T07:31:00Z,82,Sense 2
2025-08-14T07:32:00Z,7,Sense 2
2025-08-14T08:11:00Z,9,Sense 2
2025-08-14T08:21:00Z,39,Sense 2
2025-08-14T08:22:00Z,1,Sense 2
2025-08-14T08:24:00Z,8,Sense 2
2025-08-14T08:31:00Z,32,Sense 2
2025-08-14T08:53:00Z,6,Sense 2
2025-08-14T08:57:00Z,4,Sense 2
2025-08-14T08:59:00Z,10,Sense 2
2025-08-14T09:04:00Z,8,Sense 2
2025-08-14T09:05:00Z,21,Sense 2
2025-08-14T09:06:00Z,12,Sense 2
2025-08-14T09:07:00Z,15,Sense 2
2025-08-14T09:08:00Z,12,Sense 2
2025-08-14T09:09:00Z,7,Sense 2
2025-08-14T09:11:00Z,10,Sense 2
2025-08-14T09:12:00Z,11,Sense 2
2025-08-14T09:24:00Z,7,Sense 2
2025-08-14T09:26:00Z,21,Sense 2
2025-08-14T09:27:00Z,26,Sense 2
2025-08-14T09:28:00Z,16,Sense 2
2025-08-14T09:29:00Z,14,Sense 2
2025-08-14T09:30:00Z,11,Sense 2
2025-08-14T09:38:00Z,10,Sense 2
2025-08-14T10:03:00Z,11,Sense 2
2025-08-14T10:06:00Z,16,Sense 2
2025-08-14T10:12:00Z,32,Sense 2
2025-08-14T10:13:00Z,13,Sense 2
2025-08-14T10:19:00Z,45,Sense 2
2025-08-14T10:20:00Z,8,Sense 2
2025-08-14T10:26:00Z,27,Sense 2
2025-08-14T10:27:00Z,9,Sense 2
2025-08-14T10:39:00Z,11,Sense 2
2025-08-14T10:43:00Z,11,Sense 2
2025-08-14T10:44:00Z,7,Sense 2
2025-08-14T10:50:00Z,6,Sense 2
2025-08-14T11:03:00Z,9,Sense 2
2025-08-14T11:06:00Z,6,Sense 2
2025-08-14T11:08:00Z,18,Sense 2
2025-08-14T11:09:00Z,7,Sense 2
2025-08-14T11:18:00Z,11,Sense 2
2025-08-14T11:19:00Z,3,Sense 2
2025-08-14T11:29:00Z,11,Sense 2
2025-08-14T11:31:00Z,19,Sense 2
2025-08-14T11:32:00Z,5,Sense 2
2025-08-14T11:37:00Z,17,Sense 2
2025-08-14T11:38:00Z,7,Sense 2
2025-08-14T11:39:00Z,24,Sense 2
2025-08-14T11:40:00Z,8,Sense 2
2025-08-14T12:18:00Z,19,Sense 2
2025-08-14T12:19:00Z,4,Sense 2
2025-08-14T12:37:00Z,6,Sense 2
2025-08-14T13:43:00Z,26,Sense 2
2025-08-14T13:44:00Z,21,Sense 2
2025-08-14T13:45:00Z,16,Sense 2
2025-08-14T13:56:00Z,7,Sense 2
2025-08-14T23:06:00Z,15,Sense 2
2025-08-14T23:36:00Z,25,Sense 2
2025-08-14T23:46:00Z,16,Sense 2
2025-08-14T23:53:00Z,9,Sense 2
2025-08-14T23:54:00Z,1,Sense 2
2025-08-14T23:59:00Z,8,Sense 2
2025-08-15T00:14:00Z,9,Sense 2
2025-08-15T00:30:00Z,24,Sense 2
2025-08-15T00:31:00Z,36,Sense 2
2025-08-15T00:34:00Z,12,Sense 2
2025-08-15T00:35:00Z,11,Sense 2
2025-08-15T00:36:00Z,8,Sense 2
2025-08-15T00:37:00Z,15,Sense 2
2025-08-15T01:11:00Z,14,Sense 2
2025-08-15T01:23:00Z,7,Sense 2
2025-08-15T02:26:00Z,9,Sense 2
2025-08-15T02:28:00Z,7,Sense 2
2025-08-15T02:29:00Z,8,Sense 2
2025-08-15T02:44:00Z,8,Sense 2
2025-08-15T03:01:00Z,10,Sense 2
2025-08-15T03:03:00Z,17,Sense 2
2025-08-15T03:04:00Z,10,Sense 2
2025-08-15T03:05:00Z,7,Sense 2
2025-08-15T03:07:00Z,7,Sense 2
2025-08-15T03:11:00Z,6,Sense 2
2025-08-15T03:13:00Z,5,Sense 2
2025-08-15T03:14:00Z,79,Sense 2
2025-08-15T03:15:00Z,78,Sense 2
2025-08-15T03:16:00Z,71,Sense 2
2025-08-15T03:17:00Z,26,Sense 2
2025-08-15T03:18:00Z,6,Sense 2
2025-08-15T03:31:00Z,7,Sense 2
2025-08-15T05:27:00Z,11,Sense 2
2025-08-15T05:28:00Z,12,Sense 2
2025-08-15T05:29:00Z,15,Sense 2
2025-08-15T05:30:00Z,73,Sense 2
2025-08-15T05:31:00Z,8,Sense 2
2025-08-15T05:33:00Z,10,Sense 2
2025-08-15T05:34:00Z,18,Sense 2
2025-08-15T05:38:00Z,6,Sense 2
2025-08-15T06:20:00Z,9,Sense 2
2025-08-15T06:23:00Z,11,Sense 2
2025-08-15T06:33:00Z,15,Sense 2
2025-08-15T06:34:00Z,8,Sense 2
2025-08-15T06:35:00Z,10,Sense 2
2025-08-15T06:36:00Z,22,Sense 2
2025-08-15T06:37:00Z,10,Sense 2
2025-08-15T06:40:00Z,17,Sense 2
2025-08-15T06:43:00Z,9,Sense 2
2025-08-15T06:47:00Z,4,Sense 2
2025-08-15T07:44:00Z,13,Sense 2
2025-08-15T07:45:00Z,10,Sense 2
2025-08-15T07:46:00Z,8,Sense 2
2025-08-15T07:50:00Z,4,Sense 2
2025-08-15T08:07:00Z,15,Sense 2
2025-08-15T08:36:00Z,15,Sense 2
2025-08-15T09:20:00Z,10,Sense 2
2025-08-15T09:24:00Z,11,Sense 2
2025-08-15T09:26:00Z,20,Sense 2
2025-08-15T09:33:00Z,29,Sense 2
2025-08-15T09:51:00Z,8,Sense 2
2025-08-15T10:30:00Z,11,Sense 2
2025-08-15T10:31:00Z,9,Sense 2
2025-08-15T10:41:00Z,15,Sense 2
2025-08-15T11:13:00Z,12,Sense 2
2025-08-15T11:16:00Z,9,Sense 2
2025-08-15T11:17:00Z,20,Sense 2
2025-08-15T11:25:00Z,24,Sense 2
2025-08-15T11:26:00Z,18,Sense 2
2025-08-15T11:27:00Z,5,Sense 2
2025-08-15T11:32:00Z,6,Sense 2
2025-08-15T11:33:00Z,43,Sense 2
2025-08-15T11:34:00Z,10,Sense 2
2025-08-15T11:54:00Z,8,Sense 2
2025-08-15T11:57:00Z,5,Sense 2
2025-08-15T11:58:00Z,6,Sense 2
2025-08-15T11:59:00Z,5,Sense 2
2025-08-15T12:04:00Z,9,Sense 2
2025-08-15T12:12:00Z,15,Sense 2
2025-08-15T12:14:00Z,8,Sense 2
2025-08-15T12:23:00Z,7,Sense 2
2025-08-15T12:27:00Z,15,Sense 2
2025-08-15T12:30:00Z,7,Sense 2
2025-08-15T12:45:00Z,4,Sense 2
2025-08-15T12:54:00Z,8,Sense 2
2025-08-15T13:03:00Z,7,Sense 2
2025-08-15T15:07:00Z,20,Sense 2
2025-08-15T15:10:00Z,17,Sense 2
2025-08-15T19:10:00Z,17,Sense 2
2025-08-15T19:11:00Z,4,Sense 2
2025-08-15T22:13:00Z,9,Sense 2
2025-08-15T23:23:00Z,48,Sense 2
2025-08-15T23:24:00Z,49,Sense 2
2025-08-15T23:25:00Z,48,Sense 2
2025-08-15T23:43:00Z,16,Sense 2
2025-08-15T23:44:00Z,56,Sense 2
2025-08-15T23:45:00Z,15,Sense 2
2025-08-15T23:51:00Z,7,Sense 2
2025-08-15T23:52:00Z,16,Sense 2
2025-08-15T23:53:00Z,22,Sense 2
2025-08-15T23:54:00Z,10,Sense 2
2025-08-16T00:25:00Z,7,Sense 2
2025-08-16T00:27:00Z,5,Sense 2
2025-08-16T00:35:00Z,36,Sense 2
2025-08-16T00:38:00Z,18,Sense 2
2025-08-16T00:42:00Z,50,Sense 2
2025-08-16T00:43:00Z,1,Sense 2
2025-08-16T00:51:00Z,13,Sense 2
2025-08-16T00:59:00Z,5,Sense 2
2025-08-16T01:03:00Z,7,Sense 2
2025-08-16T01:15:00Z,6,Sense 2
2025-08-16T01:16:00Z,4,Sense 2
2025-08-16T02:00:00Z,14,Sense 2
2025-08-16T02:02:00Z,7,Sense 2
2025-08-16T02:09:00Z,13,Sense 2
2025-08-16T02:10:00Z,36,Sense 2
2025-08-16T02:13:00Z,20,Sense 2
2025-08-16T02:14:00Z,7,Sense 2
2025-08-16T02:16:00Z,18,Sense 2
2025-08-16T03:00:00Z,9,Sense 2
2025-08-16T03:07:00Z,16,Sense 2
2025-08-16T03:10:00Z,11,Sense 2
2025-08-16T04:43:00Z,6,Sense 2
2025-08-16T04:44:00Z,7,Sense 2
2025-08-16T04:46:00Z,9,Sense 2
2025-08-16T04:49:00Z,35,Sense 2
2025-08-16T04:50:00Z,51,Sense 2
2025-08-16T04:51:00Z,53,Sense 2
2025-08-16T04:52:00Z,32,Sense 2
2025-08-16T04:53:00Z,29,Sense 2
2025-08-16T04:54:00Z,9,Sense 2
2025-08-16T05:01:00Z,29,Sense 2
2025-08-16T05:04:00Z,7,Sense 2
2025-08-16T05:07:00Z,9,Sense 2
2025-08-16T05:48:00Z,9,Sense 2
2025-08-16T05:55:00Z,4,Sense 2
2025-08-16T06:27:00Z,7,Sense 2
2025-08-16T07:06:00Z,9,Sense 2
2025-08-16T07:07:00Z,22,Sense 2
2025-08-16T07:08:00Z,6,Sense 2
2025-08-16T07:09:00Z,6,Sense 2
2025-08-16T07:14:00Z,25,Sense 2
2025-08-16T07:15:00Z,10,Sense 2
2025-08-16T07:17:00Z,7,Sense 2
2025-08-16T08:30:00Z,26,Sense 2
2025-08-16T08:31:00Z,1,Sense 2
2025-08-16T08:33:00Z,20,Sense 2
2025-08-16T09:04:00Z,4,Sense 2
2025-08-16T09:07:00Z,7,Sense 2
2025-08-16T09:08:00Z,21,Sense 2
2025-08-16T09:11:00Z,8,Sense 2
2025-08-16T09:15:00Z,13,Sense 2
2025-08-16T09:19:00Z,15,Sense 2
2025-08-16T09:20:00Z,11,Sense 2
2025-08-16T09:21:00Z,16,Sense 2
2025-08-16T09:22:00Z,22,Sense 2
2025-08-16T09:28:00Z,19,Sense 2
2025-08-16T09:29:00Z,7,Sense 2
2025-08-16T09:32:00Z,15,Sense 2
2025-08-16T10:13:00Z,19,Sense 2
2025-08-16T10:17:00Z,28,Sense 2
2025-08-16T10:19:00Z,7,Sense 2
2025-08-16T10:20:00Z,16,Sense 2
2025-08-16T10:27:00Z,10,Sense 2
2025-08-16T10:53:00Z,14,Sense 2
2025-08-16T10:54:00Z,11,Sense 2
2025-08-16T10:55:00Z,10,Sense 2
2025-08-16T10:56:00Z,8,Sense 2
2025-08-16T11:00:00Z,16,Sense 2
2025-08-16T11:12:00Z,29,Sense 2
2025-08-17T06:24:00Z,11,Sense 2
2025-08-17T06:56:00Z,19,Sense 2
2025-08-17T06:57:00Z,8,Sense 2
2025-08-17T06:58:00Z,5,Sense 2
2025-08-17T06:59:00Z,5,Sense 2
2025-08-17T07:02:00Z,13,Sense 2
2025-08-17T07:20:00Z,10,Sense 2
2025-08-17T07:29:00Z,7,Sense 2
2025-08-17T07:35:00Z,6,Sense 2
2025-08-17T07:40:00Z,6,Sense 2
2025-08-17T07:42:00Z,7,Sense 2
2025-08-17T07:45:00Z,22,Sense 2
2025-08-17T07:46:00Z,21,Sense 2
2025-08-17T07:51:00Z,5,Sense 2
2025-08-17T08:17:00Z,9,Sense 2
2025-08-17T08:24:00Z,29,Sense 2
2025-08-17T08:25:00Z,8,Sense 2
2025-08-17T08:27:00Z,9,Sense 2
2025-08-17T08:28:00Z,16,Sense 2
2025-08-17T08:30:00Z,15,Sense 2
2025-08-17T08:31:00Z,8,Sense 2
2025-08-17T08:32:00Z,11,Sense 2
2025-08-17T08:33:00Z,24,Sense 2
2025-08-17T08:35:00Z,5,Sense 2
2025-08-17T08:36:00Z,8,Sense 2
2025-08-17T08:37:00Z,10,Sense 2
2025-08-17T09:15:00Z,5,Sense 2
2025-08-17T09:16:00Z,8,Sense 2
2025-08-17T09:20:00Z,11,Sense 2
2025-08-17T09:22:00Z,7,Sense 2
2025-08-17T09:23:00Z,12,Sense 2
2025-08-17T09:24:00Z,6,Sense 2
2025-08-17T09:38:00Z,6,Sense 2
2025-08-17T10:25:00Z,8,Sense 2
2025-08-17T10:37:00Z,18,Sense 2
2025-08-17T10:39:00Z,5,Sense 2
2025-08-17T11:09:00Z,5,Sense 2
2025-08-17T11:11:00Z,8,Sense 2
2025-08-17T11:21:00Z,6,Sense 2
2025-08-17T11:25:00Z,6,Sense 2
2025-08-17T11:27:00Z,12,Sense 2
2025-08-17T11:28:00Z,24,Sense 2
2025-08-17T11:31:00Z,16,Sense 2
2025-08-17T11:36:00Z,7,Sense 2
2025-08-17T11:42:00Z,21,Sense 2
2025-08-17T11:43:00Z,7,Sense 2
2025-08-17T11:44:00Z,14,Sense 2
2025-08-17T12:24:00Z,6,Sense 2
2025-08-17T12:28:00Z,6,Sense 2
2025-08-17T12:47:00Z,10,Sense 2
2025-08-17T12:50:00Z,19,Sense 2
2025-08-17T13:18:00Z,4,Sense 2
2025-08-17T13:39:00Z,20,Sense 2
2025-08-17T13:52:00Z,8,Sense 2
2025-08-17T16:18:00Z,8,Sense 2
2025-08-17T17:17:00Z,8,Sense 2
2025-08-17T17:18:00Z,7,Sense 2
2025-08-17T20:13:00Z,4,Sense 2
2025-08-17T20:14:00Z,4,Sense 2
2025-08-17T22:00:00Z,8,Sense 2
2025-08-17T22:12:00Z,7,Sense 2
2025-08-17T22:22:00Z,8,Sense 2
2025-08-17T22:24:00Z,7,Sense 2
2025-08-17T22:25:00Z,1,Sense 2
2025-08-17T22:27:00Z,5,Sense 2
2025-08-17T22:33:00Z,11,Sense 2
2025-08-17T22:34:00Z,24,Sense 2
2025-08-17T22:56:00Z,8,Sense 2
2025-08-17T22:57:00Z,10,Sense 2
2025-08-17T22:58:00Z,59,Sense 2
2025-08-17T22:59:00Z,15,Sense 2
2025-08-17T23:01:00Z,18,Sense 2
2025-08-17T23:02:00Z,17,Sense 2
2025-08-17T23:03:00Z,47,Sense 2
2025-08-17T23:04:00Z,86,Sense 2
2025-08-17T23:05:00Z,57,Sense 2
2025-08-17T23:06:00Z,12,Sense 2
2025-08-17T23:18:00Z,38,Sense 2
2025-08-17T23:19:00Z,13,Sense 2
2025-08-17T23:20:00Z,50,Sense 2
2025-08-17T23:21:00Z,92,Sense 2
2025-08-17T23:22:00Z,6,Sense 2
2025-08-17T23:26:00Z,33,Sense 2
2025-08-17T23:27:00Z,103,Sense 2
2025-08-17T23:28:00Z,76,Sense 2
2025-08-17T23:29:00Z,32,Sense 2
2025-08-17T23:30:00Z,2,Sense 2
2025-08-17T23:35:00Z,80,Sense 2
2025-08-17T23:36:00Z,111,Sense 2
2025-08-17T23:37:00Z,51,Sense 2
2025-08-17T23:39:00Z,7,Sense 2
2025-08-17T23:44:00Z,25,Sense 2
2025-08-17T23:54:00Z,24,Sense 2
2025-08-18T00:04:00Z,16,Sense 2
2025-08-18T00:23:00Z,7,Sense 2
2025-08-18T00:46:00Z,90,Sense 2
2025-08-18T00:47:00Z,62,Sense 2
2025-08-18T00:48:00Z,62,Sense 2
2025-08-18T01:24:00Z,19,Sense 2
2025-08-18T01:29:00Z,9,Sense 2
2025-08-18T01:30:00Z,26,Sense 2
2025-08-18T01:31:00Z,16,Sense 2
2025-08-18T01:35:00Z,19,Sense 2
2025-08-18T01:36:00Z,6,Sense 2
2025-08-18T01:37:00Z,18,Sense 2
2025-08-18T01:39:00Z,10,Sense 2
2025-08-18T01:40:00Z,9,Sense 2
2025-08-18T01:43:00Z,6,Sense 2
2025-08-18T01:44:00Z,8,Sense 2
2025-08-18T02:23:00Z,7,Sense 2
2025-08-18T02:39:00Z,11,Sense 2
2025-08-18T02:41:00Z,7,Sense 2
2025-08-18T02:43:00Z,11,Sense 2
2025-08-18T02:49:00Z,11,Sense 2
2025-08-18T02:52:00Z,7,Sense 2
2025-08-18T03:07:00Z,15,Sense 2
2025-08-18T03:08:00Z,1,Sense 2
2025-08-18T03:12:00Z,16,Sense 2
2025-08-18T03:23:00Z,6,Sense 2
2025-08-18T03:24:00Z,7,Sense 2
2025-08-18T03:33:00Z,38,Sense 2
2025-08-18T03:34:00Z,100,Sense 2
2025-08-18T03:35:00Z,2,Sense 2
2025-08-18T03:40:00Z,17,Sense 2
2025-08-18T03:41:00Z,19,Sense 2
2025-08-18T04:14:00Z,15,Sense 2
2025-08-18T04:26:00Z,17,Sense 2
2025-08-18T04:41:00Z,14,Sense 2
2025-08-18T04:42:00Z,107,Sense 2
2025-08-18T04:48:00Z,49,Sense 2
2025-08-18T04:49:00Z,13,Sense 2
2025-08-18T06:27:00Z,8,Sense 2
2025-08-18T06:32:00Z,8,Sense 2
2025-08-18T07:30:00Z,7,Sense 2
2025-08-18T07:31:00Z,5,Sense 2
2025-08-18T07:36:00Z,10,Sense 2
2025-08-18T07:38:00Z,17,Sense 2
2025-08-18T07:39:00Z,13,Sense 2
2025-08-18T07:43:00Z,24,Sense 2
2025-08-18T07:44:00Z,20,Sense 2
2025-08-18T07:47:00Z,8,Sense 2
2025-08-18T07:49:00Z,10,Sense 2
2025-08-18T07:55:00Z,6,Sense 2
2025-08-18T08:00:00Z,36,Sense 2
2025-08-18T08:01:00Z,24,Sense 2
2025-08-18T08:02:00Z,15,Sense 2
2025-08-18T08:05:00Z,97,Sense 2
2025-08-18T08:06:00Z,7,Sense 2
2025-08-18T08:07:00Z,15,Sense 2
2025-08-18T08:28:00Z,11,Sense 2
2025-08-18T08:32:00Z,7,Sense 2
2025-08-18T08:33:00Z,10,Sense 2
2025-08-18T08:36:00Z,9,Sense 2
2025-08-18T08:37:00Z,21,Sense 2
2025-08-18T08:39:00Z,10,Sense 2
2025-08-18T08:42:00Z,19,Sense 2
2025-08-18T08:43:00Z,2,Sense 2
2025-08-18T08:45:00Z,31,Sense 2
2025-08-18T08:50:00Z,29,Sense 2
2025-08-18T08:53:00Z,27,Sense 2
2025-08-18T08:54:00Z,1,Sense 2
2025-08-18T08:55:00Z,8,Sense 2
2025-08-18T08:56:00Z,7,Sense 2
2025-08-18T09:03:00Z,15,Sense 2
2025-08-18T09:06:00Z,7,Sense 2
2025-08-18T09:11:00Z,7,Sense 2
2025-08-18T09:12:00Z,4,Sense 2
2025-08-18T09:31:00Z,8,Sense 2
2025-08-18T09:35:00Z,13,Sense 2
2025-08-18T09:37:00Z,34,Sense 2
2025-08-18T09:38:00Z,34,Sense 2
2025-08-18T09:39:00Z,39,Sense 2
2025-08-18T09:40:00Z,34,Sense 2
2025-08-18T09:41:00Z,18,Sense 2
2025-08-18T09:42:00Z,19,Sense 2
2025-08-18T09:43:00Z,44,Sense 2
2025-08-18T09:44:00Z,59,Sense 2
2025-08-18T09:45:00Z,50,Sense 2
2025-08-18T10:01:00Z,24,Sense 2
2025-08-18T10:02:00Z,32,Sense 2
2025-08-18T10:06:00Z,21,Sense 2
2025-08-18T10:43:00Z,9,Sense 2
2025-08-18T10:47:00Z,6,Sense 2
2025-08-18T10:48:00Z,6,Sense 2
2025-08-18T10:49:00Z,7,Sense 2
2025-08-18T12:32:00Z,6,Sense 2
2025-08-18T12:48:00Z,11,Sense 2
2025-08-18T12:54:00Z,7,Sense 2
2025-08-18T12:56:00Z,8,Sense 2
2025-08-18T13:31:00Z,9,Sense 2
2025-08-18T13:53:00Z,15,Sense 2
2025-08-18T14:37:00Z,9,Sense 2
2025-08-18T14:44:00Z,7,Sense 2
2025-08-18T19:25:00Z,7,Sense 2
2025-08-18T19:27:00Z,14,Sense 2
2025-08-19T13:24:00Z,7,Sense 2
2025-08-19T13:27:00Z,7,Sense 2
2025-08-19T13:29:00Z,10,Sense 2
2025-08-19T13:30:00Z,2,Sense 2
2025-08-19T13:31:00Z,10,Sense 2
2025-08-19T13:32:00Z,21,Sense 2
2025-08-19T13:34:00Z,8,Sense 2
2025-08-19T13:35:00Z,27,Sense 2
2025-08-19T13:36:00Z,7,Sense 2
2025-08-19T13:37:00Z,10,Sense 2
2025-08-19T13:38:00Z,24,Sense 2
2025-08-19T13:40:00Z,7,Sense 2
2025-08-19T13:41:00Z,4,Sense 2
2025-08-19T13:44:00Z,7,Sense 2
2025-08-19T13:46:00Z,24,Sense 2
2025-08-19T13:47:00Z,29,Sense 2
2025-08-19T13:48:00Z,16,Sense 2
2025-08-19T13:49:00Z,18,Sense 2
2025-08-19T13:57:00Z,10,Sense 2
2025-08-19T13:58:00Z,10,Sense 2
2025-08-19T14:03:00Z,8,Sense 2
2025-08-19T14:05:00Z,4,Sense 2
2025-08-19T14:06:00Z,13,Sense 2
2025-08-19T14:07:00Z,9,Sense 2
2025-08-19T14:20:00Z,5,Sense 2
2025-08-19T14:46:00Z,5,Sense 2
2025-08-19T15:08:00Z,5,Sense 2
2025-08-19T17:09:00Z,10,Sense 2
2025-08-19T17:37:00Z,12,Sense 2
2025-08-19T17:50:00Z,16,Sense 2
2025-08-19T19:38:00Z,6,Sense 2
2025-08-19T21:06:00Z,7,Sense 2
2025-08-19T21:22:00Z,32,Sense 2
2025-08-19T21:25:00Z,4,Sense 2
2025-08-19T23:01:00Z,4,Sense 2
2025-08-19T23:16:00Z,8,Sense 2
2025-08-19T23:23:00Z,22,Sense 2
2025-08-19T23:26:00Z,16,Sense 2
2025-08-19T23:27:00Z,43,Sense 2
2025-08-19T23:28:00Z,6,Sense 2
2025-08-19T23:29:00Z,61,Sense 2
2025-08-19T23:30:00Z,37,Sense 2
2025-08-19T23:31:00Z,50,Sense 2
2025-08-19T23:38:00Z,26,Sense 2
2025-08-19T23:40:00Z,19,Sense 2
2025-08-19T23:41:00Z,47,Sense 2
2025-08-19T23:42:00Z,20,Sense 2
2025-08-19T23:44:00Z,18,Sense 2
2025-08-19T23:45:00Z,30,Sense 2
2025-08-19T23:50:00Z,11,Sense 2
2025-08-19T23:51:00Z,20,Sense 2
2025-08-19T23:53:00Z,8,Sense 2
2025-08-20T00:01:00Z,14,Sense 2
2025-08-20T00:12:00Z,11,Sense 2
2025-08-20T00:13:00Z,32,Sense 2
2025-08-20T00:14:00Z,6,Sense 2
2025-08-20T00:15:00Z,16,Sense 2
2025-08-20T00:16:00Z,7,Sense 2
2025-08-20T00:18:00Z,19,Sense 2
2025-08-20T00:19:00Z,59,Sense 2
2025-08-20T00:20:00Z,77,Sense 2
2025-08-20T00:21:00Z,55,Sense 2
2025-08-20T00:23:00Z,23,Sense 2
2025-08-20T00:27:00Z,16,Sense 2
2025-08-20T00:28:00Z,6,Sense 2
2025-08-20T00:30:00Z,73,Sense 2
2025-08-20T00:31:00Z,46,Sense 2
2025-08-20T00:32:00Z,25,Sense 2
2025-08-20T00:33:00Z,56,Sense 2
2025-08-20T00:45:00Z,17,Sense 2
2025-08-20T01:33:00Z,7,Sense 2
2025-08-20T01:36:00Z,7,Sense 2
2025-08-20T01:38:00Z,10,Sense 2
2025-08-20T01:54:00Z,8,Sense 2
2025-08-20T01:55:00Z,8,Sense 2
2025-08-20T01:56:00Z,20,Sense 2
2025-08-20T01:57:00Z,8,Sense 2
2025-08-20T02:01:00Z,8,Sense 2
2025-08-20T02:02:00Z,11,Sense 2
2025-08-20T02:04:00Z,16,Sense 2
2025-08-20T02:05:00Z,19,Sense 2
2025-08-20T02:06:00Z,6,Sense 2
2025-08-20T02:10:00Z,7,Sense 2
2025-08-20T02:25:00Z,29,Sense 2
2025-08-20T02:37:00Z,7,Sense 2
2025-08-20T02:42:00Z,69,Sense 2
2025-08-20T02:43:00Z,91,Sense 2
2025-08-20T02:44:00Z,98,Sense 2
2025-08-20T02:45:00Z,93,Sense 2
2025-08-20T02:46:00Z,36,Sense 2
2025-08-20T02:47:00Z,18,Sense 2
2025-08-20T02:49:00Z,8,Sense 2
2025-08-20T02:50:00Z,57,Sense 2
2025-08-20T02:51:00Z,23,Sense 2
2025-08-20T02:52:00Z,8,Sense 2
2025-08-20T02:54:00Z,13,Sense 2
2025-08-20T02:57:00Z,4,Sense 2
2025-08-20T02:58:00Z,19,Sense 2
2025-08-20T03:12:00Z,15,Sense 2
2025-08-20T03:51:00Z,12,Sense 2
2025-08-20T03:54:00Z,7,Sense 2
2025-08-20T03:56:00Z,20,Sense 2
2025-08-20T04:20:00Z,9,Sense 2
2025-08-20T05:24:00Z,14,Sense 2
2025-08-20T05:29:00Z,13,Sense 2
2025-08-20T05:30:00Z,7,Sense 2
2025-08-20T05:31:00Z,6,Sense 2
2025-08-20T05:39:00Z,13,Sense 2
2025-08-20T05:50:00Z,23,Sense 2
2025-08-20T05:53:00Z,6,Sense 2
2025-08-20T05:54:00Z,25,Sense 2
2025-08-20T05:56:00Z,16,Sense 2
2025-08-20T05:58:00Z,4,Sense 2
2025-08-20T06:01:00Z,13,Sense 2
2025-08-20T06:03:00Z,6,Sense 2
2025-08-20T06:04:00Z,1,Sense 2
2025-08-20T06:13:00Z,22,Sense 2
2025-08-20T06:41:00Z,6,Sense 2
2025-08-20T06:56:00Z,8,Sense 2
2025-08-20T08:32:00Z,4,Sense 2
2025-08-20T08:35:00Z,10,Sense 2
2025-08-20T08:37:00Z,36,Sense 2
2025-08-20T08:38:00Z,11,Sense 2
2025-08-20T08:39:00Z,68,Sense 2
2025-08-20T08:40:00Z,15,Sense 2
2025-08-20T08:41:00Z,13,Sense 2
2025-08-20T08:42:00Z,22,Sense 2
2025-08-20T08:43:00Z,36,Sense 2
2025-08-20T08:44:00Z,33,Sense 2
2025-08-20T08:47:00Z,9,Sense 2
2025-08-20T08:49:00Z,10,Sense 2
2025-08-20T08:50:00Z,32,Sense 2
2025-08-20T08:51:00Z,41,Sense 2
2025-08-20T08:52:00Z,9,Sense 2
2025-08-20T08:54:00Z,37,Sense 2
2025-08-20T08:56:00Z,22,Sense 2
2025-08-20T08:57:00Z,39,Sense 2
2025-08-20T08:58:00Z,24,Sense 2
2025-08-20T08:59:00Z,52,Sense 2
2025-08-20T09:00:00Z,63,Sense 2
2025-08-20T09:01:00Z,53,Sense 2
2025-08-20T09:02:00Z,14,Sense 2
2025-08-20T09:03:00Z,10,Sense 2
2025-08-20T09:04:00Z,6,Sense 2
2025-08-20T09:05:00Z,19,Sense 2
2025-08-20T09:06:00Z,83,Sense 2
2025-08-20T09:10:00Z,17,Sense 2
2025-08-20T09:11:00Z,18,Sense 2
2025-08-20T09:12:00Z,24,Sense 2
2025-08-20T09:13:00Z,49,Sense 2
2025-08-20T09:14:00Z,44,Sense 2
2025-08-20T09:15:00Z,9,Sense 2
2025-08-20T09:18:00Z,9,Sense 2
2025-08-20T09:19:00Z,6,Sense 2
2025-08-20T09:20:00Z,7,Sense 2
2025-08-20T09:21:00Z,14,Sense 2
2025-08-20T09:22:00Z,10,Sense 2
2025-08-20T09:52:00Z,7,Sense 2
2025-08-20T09:58:00Z,13,Sense 2
2025-08-20T10:07:00Z,29,Sense 2
2025-08-20T10:08:00Z,59,Sense 2
2025-08-20T10:09:00Z,34,Sense 2
2025-08-20T10:10:00Z,18,Sense 2
2025-08-20T10:13:00Z,5,Sense 2
2025-08-20T10:21:00Z,29,Sense 2
2025-08-20T10:22:00Z,25,Sense 2
2025-08-20T10:25:00Z,10,Sense 2
2025-08-20T10:27:00Z,12,Sense 2
2025-08-20T10:29:00Z,7,Sense 2
2025-08-20T10:41:00Z,11,Sense 2
2025-08-20T10:43:00Z,12,Sense 2
2025-08-20T10:44:00Z,10,Sense 2
2025-08-20T10:46:00Z,14,Sense 2
2025-08-20T10:51:00Z,9,Sense 2
2025-08-20T11:25:00Z,12,Sense 2
2025-08-20T11:29:00Z,16,Sense 2
2025-08-20T11:30:00Z,9,Sense 2
2025-08-20T11:33:00Z,22,Sense 2
2025-08-20T11:35:00Z,6,Sense 2
2025-08-20T11:36:00Z,13,Sense 2
2025-08-20T11:37:00Z,14,Sense 2
2025-08-20T11:39:00Z,7,Sense 2
2025-08-20T11:40:00Z,18,Sense 2
2025-08-20T11:42:00Z,9,Sense 2
2025-08-20T11:43:00Z,12,Sense 2
